"","COUNTYNAME","英文土系名","中文土系名","母質種類","土壤特性","土壤形態","排水等級","石灰性","坡度","表土酸鹼性","第一層質地","第二層質地","第三層質地","第四層質地","面積","周長"
"27741","雲林縣","CLk","路口厝系","21","15","1","2","3","1","6","3","1","1","1",8625.451,423.815
"27742","雲林縣","YHk","新港系","14","1","1","1","3","1","6","3","3","3","3",1241205.091,8037.361
"27743","雲林縣","YNn","牛尿港系","14","1","1","2","3","1","7","3","2","2","2",50944.297,975.732
"27744","雲林縣","YMk","馬公厝系","14","1","1","2","3","1","7","5","5","5","1",7981.149,371.44
"27745","雲林縣","YNn","牛尿港系","14","1","1","2","3","1","7","5","2","2","2",14735.31,531.138
"27746","雲林縣","CHp","西畔系","21","15","1","2","3","1","7","3","11","11","11",31008.662,924.489
"27747","雲林縣","PWf","五房州系","21","15","1","1","3","1","7","2","1","1","1",932537.274,5772.332
"27748","雲林縣","CSa","山寮系","14","1","1","1","3","1","8","3","2","2","2",166665.701,3833.984
"27749","雲林縣","YNn","牛尿港系","14","1","1","2","3","1","7","3","2","2","2",799333.523,5752.52
"27750","雲林縣","CSp","下水埔系","21","15","1","1","3","1","7","3","11","11","11",247284.657,2453.832
"27751","雲林縣","Wl","五里林系","20","15","1","1","15","1","6","4","4","4","4",129906.384,1995.775
"27752","雲林縣","YFs","蕃薯厝系","14","1","1","2","3","1","8","3","4","4","5",441211.706,3705.902
"27753","雲林縣","PWf","五房州系","21","15","1","1","3","1","7","2","1","1","1",14217.275,758.683
"27754","雲林縣","CHp","西畔系","21","15","1","2","3","1","7","3","11","11","11",24210.457,872.789
"27755","雲林縣","Hg","下埤頭系","20","15","1","2","15","1","6","6","8","8","8",55741.855,989.186
"27756","雲林縣","CSa","山寮系","14","1","1","1","3","1","8","2","2","2","2",13239.191,1002.973
"27757","雲林縣","YHl","下崙系","14","1","1","2","3","1","8","4","4","4","4",536302.947,3792.589
"27758","雲林縣","CLk","路口厝系","21","16","1","2","3","1","6","5","1","1","1",312379.904,3733.351
"27759","雲林縣","YNn","牛尿港系","14","1","1","2","3","1","7","3","2","2","2",10840.256,713.494
"27760","雲林縣","Wm","塭子內系","20","15","1","2","3","1","8","3","4","4","4",152563.989,2333.292
"27761","雲林縣","YHl","下崙系","14","1","1","2","3","1","8","3","4","4","4",120321.757,1444.823
"27762","雲林縣","YHl","下崙系","14","1","1","2","3","1","8","3","4","4","4",99705.623,1513.552
"27763","雲林縣","YHk","新港系","14","1","1","1","3","1","6","3","3","3","3",378202.889,3970.322
"27764","雲林縣","PWf","五房州系","21","15","1","1","3","1","7","2","1","1","1",13924.155,865.646
"27765","雲林縣","YNn","牛尿港系","14","1","1","2","3","1","7","3","2","2","2",93966.784,2430.308
"27766","雲林縣","CPt","埤頭系","21","15","1","2","3","1","5","5","5","5","1",86314.979,1950.335
"27767","雲林縣","YNn","牛尿港系","14","1","1","2","3","1","7","3","2","2","2",504784.535,3589.228
"27768","雲林縣","Sn","詔安厝系","20","15","1","2","15","1","5","4","4","4","4",72515.139,1540.199
"27769","雲林縣","CHp","西畔系","21","15","1","2","3","1","7","3","11","11","11",10844.598,510.847
"27770","雲林縣","YFs","蕃薯厝系","14","1","1","2","3","1","8","3","4","4","5",499062.427,4841.195
"27771","雲林縣","CFy","芳苑系","21","16","1","1","3","1","7","3","2","2","2",19116.641,1193.107
"27772","雲林縣","Ct","中洲系","20","15","1","2","3","1","7","3","4","4","4",187030.662,2247.28
"27773","雲林縣","YHk","新港系","14","1","1","1","3","1","6","3","3","3","3",7450.206,487.913
"27774","雲林縣","Cf","將軍系","20","15","1","1","3","1","8","3","4","4","4",370830.122,2637.601
"27775","雲林縣","YNn","牛尿港系","14","1","1","2","3","1","7","3","2","2","2",244811.09,2355.869
"27776","雲林縣","KNh","南興系","14","1","1","2","3","1","8","5","5","5","5",328181.351,2196.134
"27777","雲林縣","CHp","西畔系","21","15","1","2","3","1","7","3","11","11","11",22961.417,711.571
"27778","雲林縣","YHl","下崙系","14","1","1","2","3","1","8","6","4","4","4",166319.617,2319.964
"27779","雲林縣","CLk","路口厝系","21","16","1","2","3","1","6","5","1","1","1",261094.387,2511.591
"27780","雲林縣","CHp","西畔系","21","15","1","2","3","1","7","3","11","11","11",67961.268,1301.158
"27781","雲林縣","CLk","路口厝系","21","16","1","2","3","1","6","3","1","1","1",357021.567,3601.127
"27782","雲林縣","PWf","五房州系","21","15","1","1","3","1","7","2","1","1","1",17136.145,740.668
"27783","雲林縣","CSa","山寮系","14","1","1","1","3","1","8","3","2","2","2",20595.712,771.138
"27784","雲林縣","YFs","蕃薯厝系","14","1","1","2","3","1","8","3","4","4","5",136952.977,2310.263
"27785","雲林縣","CLk","路口厝系","21","15","1","2","3","1","6","3","1","1","1",7456.458,399.331
"27786","雲林縣","YHk","新港系","14","1","1","1","3","1","6","3","3","3","3",43003.239,988.196
"27787","雲林縣","KNh","南興系","14","1","1","2","3","1","8","3","5","5","5",207668.719,2150.622
"27788","雲林縣","Hf","後崩山系","20","15","1","1","3","1","7","5","3","3","3",743790.742,7803.931
"27789","雲林縣","Lu","鹿麻產系","20","15","1","1","15","1","6","6","11","11","11",3200.555,236.792
"27790","雲林縣","KNh","南興系","14","1","1","2","3","1","8","3","5","5","5",334174.638,3273.88
"27791","雲林縣","YNn","牛尿港系","14","1","1","2","3","1","7","3","2","2","2",320872.425,2637.471
"27792","雲林縣","CSa","山寮系","14","1","1","1","3","1","8","2","2","2","2",304178.365,3644.959
"27793","雲林縣","CTp","大排沙系","21","15","1","1","3","1","8","3","2","2","2",5100.705,340.852
"27794","雲林縣","Je","仁德系","20","15","1","1","15","1","4","4","4","4","4",758119.224,6392.591
"27795","雲林縣","YKh","口湖系","14","1","1","2","3","1","6","3","2","2","5",129843.088,1466.708
"27796","雲林縣","Hk","下中系","20","15","1","1","3","1","8","3","4","4","4",10728.725,530.576
"27797","雲林縣","CSa","山寮系","14","1","1","1","3","1","8","3","2","2","2",101787.185,1836.111
"27798","雲林縣","CTp","大排沙系","21","15","1","1","3","1","8","3","2","2","2",59701.836,1149.342
"27799","雲林縣","CSa","山寮系","14","1","1","1","3","1","8","3","2","2","2",2797612.995,22372.942
"27800","雲林縣","CSa","山寮系","14","1","1","1","3","1","8","3","2","2","2",294465.316,2273.35
"27801","雲林縣","YHl","下崙系","14","1","1","2","3","1","8","5","4","4","4",176264.81,2125.78
"27802","雲林縣","YFt","番子寮系","14","1","1","1","3","1","8","3","4","4","4",306769.181,2413.194
"27803","雲林縣","Je","仁德系","20","15","1","1","15","1","4","5","4","4","4",31253.267,1181.786
"27804","雲林縣","CSa","山寮系","14","1","1","1","3","1","8","3","2","2","2",13190.736,509.116
"27805","雲林縣","Lu","鹿麻產系","20","15","1","1","15","1","6","6","11","11","11",98272.566,1328.074
"27806","雲林縣","CSa","山寮系","14","1","1","1","3","1","8","2","2","2","2",91659.931,1424.1
"27807","雲林縣","Ts","座駕系","20","15","1","1","15","1","4","5","5","5","5",43853.753,1354.743
"27808","雲林縣","YHl","下崙系","14","1","1","2","3","1","8","3","4","4","4",827601.596,4743.241
"27809","雲林縣","YHl","下崙系","14","1","1","2","3","1","8","3","4","4","4",270813.647,2314.136
"27810","雲林縣","Ts","座駕系","20","15","1","1","15","1","4","5","5","5","5",579267.692,5094.61
"27811","雲林縣","CHp","西畔系","21","15","1","2","3","1","7","3","11","11","11",2250.367,289.257
"27812","雲林縣","PWf","五房州系","21","15","1","1","3","1","7","3","1","1","1",39723.393,1633.055
"27813","雲林縣","YMm","馬鳴山系","14","1","1","2","3","1","7","5","8","8","5",80908.057,1232.114
"27814","雲林縣","YNn","牛尿港系","14","1","1","2","3","1","7","3","2","2","2",34123.074,1024.036
"27815","雲林縣","CSa","山寮系","14","1","1","1","3","1","8","3","2","2","2",70516.84,1082.418
"27816","雲林縣","YHl","下崙系","14","1","1","2","3","1","8","4","4","4","4",437761.243,3337.944
"27817","雲林縣","KNh","南興系","14","1","1","2","3","1","8","3","5","5","5",232774.158,2483.528
"27818","雲林縣","YNn","牛尿港系","14","1","1","2","3","1","7","3","2","2","2",54874.928,1423.715
"27819","雲林縣","Cf","將軍系","20","15","1","1","3","1","8","3","4","4","4",88004.984,1692.377
"27820","雲林縣","Ts","座駕系","20","15","1","1","15","1","4","5","5","5","5",78256.795,1092.997
"27821","雲林縣","Hk","下中系","20","15","1","1","3","1","8","3","4","4","4",106450.344,1402.197
"27822","雲林縣","CHp","西畔系","21","15","1","2","3","1","7","3","11","11","11",19250.381,801.353
"27823","雲林縣","KNh","南興系","14","1","1","2","3","1","8","3","5","5","5",12515.218,461.039
"27824","雲林縣","YHl","下崙系","14","1","1","2","3","1","8","5","4","4","4",145666.048,2081.871
"27825","雲林縣","PWf","五房州系","21","15","1","1","3","1","7","3","1","1","1",618103.97,4657.567
"27826","雲林縣","YKh","口湖系","14","1","1","2","3","1","6","2","2","2","5",245681.382,2297.524
"27827","雲林縣","CSa","山寮系","14","1","1","1","3","1","8","3","2","2","2",199538.234,2251.277
"27828","雲林縣","YKh","口湖系","14","1","1","2","3","1","6","3","2","2","5",45397.826,1137.673
"27829","雲林縣","YNn","牛尿港系","14","1","1","2","3","1","7","3","2","2","2",284891.876,3953.153
"27830","雲林縣","Hk","下中系","20","15","1","1","3","1","8","3","4","4","4",306104.07,2544.396
"27831","雲林縣","KCw","中萬甲系","14","1","1","2","3","1","8","3","5","3","3",108697.54,1696.949
"27832","雲林縣","YFs","蕃薯厝系","14","1","1","2","3","1","8","3","4","4","5",59553.003,1052.417
"27833","雲林縣","CHp","西畔系","21","15","1","2","3","1","7","3","11","11","11",191303.898,2460.321
"27834","雲林縣","Je","仁德系","20","15","1","1","15","1","4","4","4","4","4",4044.699,358.278
"27835","雲林縣","Je","仁德系","20","15","1","1","15","1","4","6","4","4","4",106909.199,1331.151
"27836","雲林縣","YNn","牛尿港系","14","1","1","2","3","1","7","3","2","2","2",10973183.38,45017.093
"27837","雲林縣","CSa","山寮系","14","1","1","1","3","1","8","2","2","2","2",108395.222,4207.721
"27838","雲林縣","YFt","番子寮系","14","1","1","1","3","1","8","3","4","4","4",129044.416,2038.498
"27839","雲林縣","YHl","下崙系","14","1","1","2","3","1","8","4","4","4","4",635863.731,4560.904
"27840","雲林縣","CSa","山寮系","14","1","1","1","3","1","8","3","2","2","2",739776.63,6998.676
"27841","雲林縣","PWf","五房州系","21","15","1","1","3","1","7","2","1","1","1",275772.321,3654.19
"27842","雲林縣","Je","仁德系","20","15","1","1","15","1","4","6","4","4","4",53854.537,1239.616
"27843","雲林縣","CSa","山寮系","14","1","1","1","3","1","8","3","2","2","2",132763.329,2779.83
"27844","雲林縣","Wl","五里林系","20","15","1","1","15","1","6","3","4","4","4",357607.757,4493.703
"27845","雲林縣","CSa","山寮系","14","1","1","1","3","1","8","2","2","2","2",28994.926,946.731
"27846","雲林縣","YFt","番子寮系","14","1","1","1","3","1","8","4","4","4","4",614889.792,5316.244
"27847","雲林縣","CSa","山寮系","14","1","1","1","3","1","8","2","2","2","2",412485.979,6308.071
"27848","雲林縣","YFt","番子寮系","14","1","1","1","3","1","8","3","4","4","4",62754.484,1183.31
"27849","雲林縣","CHp","西畔系","21","15","1","2","3","1","7","3","11","11","11",231193.441,2593.523
"27850","雲林縣","KCw","中萬甲系","14","1","1","2","3","1","8","3","5","3","3",416113.317,3793.106
"27851","雲林縣","YKh","口湖系","14","1","1","2","3","1","6","3","2","2","5",95201.9,1233.874
"27852","雲林縣","CHp","西畔系","21","15","1","2","3","1","7","5","11","11","11",170662.352,1764.428
"27853","雲林縣","CHp","西畔系","21","15","1","2","3","1","7","3","11","11","11",37352.161,844.972
"27854","雲林縣","CSa","山寮系","14","1","1","1","3","1","8","3","2","2","2",42998.468,931.294
"27855","雲林縣","YHl","下崙系","14","1","1","2","3","1","8","3","4","4","4",940699.77,7182.412
"27856","雲林縣","YKc","溝皂系","14","1","1","2","3","1","8","5","8","8","8",122461.193,1632.543
"27857","雲林縣","YFt","番子寮系","14","1","1","1","3","1","8","3","4","4","4",45800.702,1039.827
"27858","雲林縣","PWf","五房州系","21","15","1","1","3","1","7","3","1","1","1",29302.031,1297.619
"27859","雲林縣","CHp","西畔系","21","15","1","2","3","1","7","3","11","11","11",15648.917,840.992
"27860","雲林縣","CSa","山寮系","14","1","1","1","3","1","8","2","2","2","2",11240.542,558.243
"27861","雲林縣","KNh","南興系","14","1","1","2","3","1","8","3","5","5","5",201142.928,2367.076
"27862","雲林縣","YHl","下崙系","14","1","1","2","3","1","8","3","4","4","4",114927.865,2591.931
"27863","雲林縣","YFs","蕃薯厝系","14","1","1","2","3","1","8","3","4","4","5",54066.653,898.094
"27864","雲林縣","YHt","許厝寮系","21","16","1","2","3","1","7","3","4","4","4",341731.995,2478.122
"27865","雲林縣","YFt","番子寮系","14","1","1","1","3","1","8","4","4","4","4",42638.736,842.52
"27866","雲林縣","Hf","後崩山系","20","15","1","1","3","1","7","3","3","3","3",44750.555,1101.516
"27867","雲林縣","YHl","下崙系","14","1","1","2","3","1","8","4","4","4","4",333696.568,3312.592
"27868","雲林縣","Hf","後崩山系","20","15","1","1","3","1","7","6","3","3","3",99424.395,1829.066
"27869","雲林縣","CSa","山寮系","14","1","1","1","3","1","8","3","2","2","2",112957.848,2478.846
"27870","雲林縣","YLs","廉使系","21","15","1","1","3","1","7","3","1","1","11",33090.493,1072.604
"27871","雲林縣","CHp","西畔系","21","15","1","2","3","1","7","3","11","11","11",3495.507,263.724
"27872","雲林縣","YHk","新港系","14","1","1","1","3","1","6","3","3","3","3",186153.406,1919.862
"27873","雲林縣","YFt","番子寮系","14","1","1","1","3","1","8","3","4","4","4",90391.332,1511.311
"27874","雲林縣","KNh","南興系","14","1","1","2","3","1","8","5","5","5","5",337492.454,3063.224
"27875","雲林縣","CHp","西畔系","21","15","1","2","3","1","7","3","11","11","11",45686.693,875.46
"27876","雲林縣","YFt","番子寮系","14","1","1","1","3","1","8","3","4","4","4",44550.494,924.723
"27877","雲林縣","YKh","口湖系","14","1","1","2","3","1","6","3","2","2","5",70104.366,1116.406
"27878","雲林縣","YFs","蕃薯厝系","14","1","1","2","3","1","8","5","4","4","5",135542.503,2441.307
"27879","雲林縣","YNn","牛尿港系","14","1","1","2","3","1","7","3","2","2","2",64102.657,1029.534
"27880","雲林縣","Wl","五里林系","20","15","1","1","15","1","6","3","4","4","4",234892.598,2668.209
"27881","雲林縣","YHl","下崙系","14","1","1","2","3","1","8","3","4","4","4",14490.498,916.341
"27882","雲林縣","Je","仁德系","20","15","1","1","15","1","4","6","4","4","4",6150.583,349.822
"27883","雲林縣","YHl","下崙系","14","1","1","2","3","1","8","3","4","4","4",109325.175,1648.052
"27884","雲林縣","YNn","牛尿港系","14","1","1","2","3","1","7","3","2","2","2",33681.528,838.545
"27885","雲林縣","YHk","新港系","14","1","1","1","3","1","6","3","3","3","3",259253.411,3289.379
"27886","雲林縣","YKh","口湖系","14","1","1","2","3","1","6","3","2","2","5",153157.179,1934.116
"27887","雲林縣","YHl","下崙系","14","1","1","2","3","1","8","4","4","4","4",131765.174,1707.009
"27888","雲林縣","YFt","番子寮系","14","1","1","1","3","1","8","4","4","4","4",86900.394,1223.263
"27889","雲林縣","YFt","番子寮系","14","1","1","1","3","1","8","3","4","4","4",813304.89,5486.427
"27890","雲林縣","YHl","下崙系","14","1","1","2","3","1","8","3","4","4","4",912121.631,9942.03
"27891","雲林縣","YLs","廉使系","21","15","1","1","3","1","7","3","1","1","11",58209.007,1406.645
"27892","雲林縣","YLs","廉使系","21","15","1","1","3","1","7","3","1","1","11",55120.569,995.566
"27893","雲林縣","YNn","牛尿港系","14","1","1","2","3","1","7","3","2","2","2",315821.998,3161.703
"27894","雲林縣","YHk","新港系","14","1","1","1","3","1","6","3","3","3","3",28203.406,701.289
"27895","雲林縣","Td","大客系","20","15","1","1","3","1","7","6","5","5","5",63351.694,1294.745
"27896","雲林縣","YHl","下崙系","14","1","1","2","3","1","8","3","4","4","4",112949.45,1606.459
"27897","雲林縣","CHp","西畔系","21","15","1","2","3","1","7","3","11","11","11",672949.973,4751.457
"27898","雲林縣","CSa","山寮系","14","1","1","1","3","1","8","3","2","2","2",125939.218,2301.937
"27899","雲林縣","KMl","旗山系","14","1","1","2","3","1","7","5","5","5","8",93459.274,1329.546
